SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE,股票名称
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004002001,存货,12229409.5,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004002003,应收帐款,57186778.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004002006,应收关联方款项,45911562.4,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004002010,现金及等价物,32608786.1,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004002999,流动资产合计,147936536.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004009999,总资产,4307225589.7,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004011001,应付帐款,207257887.1,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004011003,应付税项,7290625.1,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),351886767.1,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004011010,短期贷款,23939971.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004011999,流动负债合计,590375250.3,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004013999,净流动资产,-442438714.3,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,3716850339.4,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004020001,长期贷款,152795061.1,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004020003,递延税项负债,55646448.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004020004,应付关联方款项(非流动),4260349294.3,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004020999,非流动负债合计,4468790803.4,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004025999,总负债,5059166053.7,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004028999,净资产,-751940464.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004030001,股本,6485.6,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004030002,储备,-751946949.6,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004030999,股东权益,-751940464.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004036999,总权益,-751940464.0,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,3716850339.4,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2011-12-31 00:00:00,001,12-31,004039999,总权益及总负债,4307225589.7,2011-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,3594221102.82,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004001011,长期应收款,768206840.05,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004001027,可供出售投资,48911456.4,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004001999,非流动资产合计,4411339399.27,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004002001,存货,10482606.67,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004002003,应收帐款,56671938.0,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004002006,应收关联方款项,43405088.37,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004002010,现金及等价物,23729033.98,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004002999,流动资产合计,134288667.02,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004009999,总资产,4545628066.29,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004011001,应付帐款,181568890.61,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004011003,应付税项,6329217.34,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),1014166454.69,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004011010,短期贷款,187204600.0,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004011999,流动负债合计,1389269162.64,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004013999,净流动资产,-1254980495.62,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,3156358903.65,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004020001,长期贷款,,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004020003,递延税项负债,58550791.44,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004020004,应付关联方款项(非流动),4091738600.57,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004020999,非流动负债合计,4150289392.01,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004025999,总负债,5539558554.65,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004028999,净资产,-993930488.36,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004030001,股本,6807.44,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004030002,储备,-993937295.8,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004030999,股东权益,-993930488.36,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004036999,总权益,-993930488.36,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,3156358903.65,2010-12-31 00:00:00,W
01270.HK,01270,朗廷-SS,10321431,2010-12-31 00:00:00,001,12-31,004039999,总权益及总负债,4545628066.29,2010-12-31 00:00:00,W
