SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE,股票名称
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,30238782000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001004,无形资产,30230342000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001009,递延税项资产,1925046000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001010,预付款项,3388578000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001017,长期投资,7528508000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001019,其他投资,19800129000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,21508671000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004001999,非流动资产合计,114620056000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002001,存货,1734124000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002003,应收帐款,2653046000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,17554813000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002008,短期投资,97409161000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,19549620000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002010,现金及等价物,70834097000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004002999,流动资产合计,209734861000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004009999,总资产,324354917000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011001,应付帐款,50324999000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011002,应付票据,16567532000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011003,应付税项,207072000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),2622066000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011007,递延收入(流动),5724688000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,21340998000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011009,预收款项,11147206000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011010,短期贷款,1079000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004011999,流动负债合计,107935640000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004013999,净流动资产,101799221000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,216419277000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020001,长期贷款,1175045000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020003,递延税项负债,1480825000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),3134776000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),38009069000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,15484000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004020999,非流动负债合计,43815199000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004025999,总负债,151750839000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004027999,少数股东权益,-58882000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004028999,净资产,172604078000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004030001,股本,404000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004030003,股本溢价,308861196000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004030004,保留溢利(累计亏损),-139801785000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004030009,其他储备,3603145000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004030999,股东权益,172662960000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004036999,总权益,172604078000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,216419277000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2024-12-31 00:00:00,001,12-31,004039999,总权益及总负债,324354917000.0,2024-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,25977845000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001004,无形资产,30397947000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001009,递延税项资产,1914449000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001010,预付款项,4011247000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001017,长期投资,8527142000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001019,其他投资,18289183000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,20795640000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004001999,非流动资产合计,109913453000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002001,存货,1304595000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002003,应收帐款,2742999000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,14534923000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002008,短期投资,111820679000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,19373229000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002010,现金及等价物,33339754000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004002999,流动资产合计,183116179000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004009999,总资产,293029632000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011001,应付帐款,46778510000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011002,应付票据,,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011003,应付税项,206025000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),2479785000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011007,递延收入(流动),5598132000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,17942215000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011009,预收款项,8547635000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011010,短期贷款,19321793000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004011999,流动负债合计,100874095000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004013999,净流动资产,82242084000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,192155537000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020001,长期贷款,610103000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020003,递延税项负债,968230000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),3598252000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020012,指定以公允价值记账之金融负债,378720000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),34610966000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,32899000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004020999,非流动负债合计,40199170000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004025999,总负债,141073265000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004027999,少数股东权益,-56840000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004028999,净资产,151956367000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030001,股本,418000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030003,股本溢价,325578612000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030004,保留溢利(累计亏损),-175616885000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030009,其他储备,2051062000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030012,库存股,,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004030999,股东权益,152013207000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004036999,总权益,151956367000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,192155537000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2023-12-31 00:00:00,001,12-31,004039999,总权益及总负债,293029632000.0,2023-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,22201259000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001004,无形资产,30642975000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001009,递延税项资产,1497106000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001010,预付款项,4903068000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001017,长期投资,8114058000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001019,其他投资,16582381000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,17394878000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004001999,非流动资产合计,101335725000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002001,存货,1162765000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002003,应收帐款,2052731000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,13292494000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002008,短期投资,91873270000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,14605601000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002010,现金及等价物,20158606000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004002999,流动资产合计,143145467000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004009999,总资产,244481192000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011001,应付帐款,29811644000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011003,应付税项,100470000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),2165978000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011007,递延收入(流动),5053375000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,16655307000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011009,预收款项,5081178000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011010,短期贷款,17562145000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004011999,流动负债合计,76430097000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004013999,净流动资产,66715370000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,168051095000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020001,长期贷款,1548967000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020003,递延税项负债,846103000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),3203163000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020010,其他非流动负债,39773000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020012,指定以公允价值记账之金融负债,100000000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),33607372000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004020999,非流动负债合计,39345378000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004025999,总负债,115775475000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004027999,少数股东权益,-55893000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004028999,净资产,128705717000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004030001,股本,415000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004030003,股本溢价,316743344000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004030004,保留溢利(累计亏损),-189466336000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004030009,其他储备,1484187000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004030999,股东权益,128761610000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004036999,总权益,128705717000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,168051095000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2022-12-31 00:00:00,001,12-31,004039999,总权益及总负债,244481192000.0,2022-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,22814246000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001004,无形资产,31048814000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001009,递延税项资产,1378468000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001010,预付款项,3381272000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001017,长期投资,4010442000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001019,其他投资,13868788000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,16322562000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004001999,非流动资产合计,92824592000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002001,存货,681693000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002003,应收帐款,1793035000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,15281586000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002008,短期投资,84282016000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,13276919000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002010,现金及等价物,32513428000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004002999,流动资产合计,147828677000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004009999,总资产,240653269000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011001,应付帐款,26116539000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011003,应付税项,104387000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),1756559000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011007,递延收入(流动),5478480000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,18400738000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011009,预收款项,5171054000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011010,短期贷款,11565200000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004011999,流动负债合计,68592957000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004013999,净流动资产,79235720000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,172060312000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020001,长期贷款,12219667000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020003,递延税项负债,895691000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),2994226000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020010,其他非流动负债,10588000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020012,指定以公允价值记账之金融负债,,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),30383378000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004020999,非流动负债合计,46503550000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004025999,总负债,115096507000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004027999,少数股东权益,-56680000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004028999,净资产,125556762000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004030001,股本,411000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004030003,股本溢价,311221237000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004030004,保留溢利(累计亏损),-182741531000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004030009,其他储备,-2866675000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004030999,股东权益,125613442000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004036999,总权益,125556762000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,172060312000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2021-12-31 00:00:00,001,12-31,004039999,总权益及总负债,240653269000.0,2021-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,13917165000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001004,无形资产,31676381000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001009,递延税项资产,448670000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001010,预付款项,7569817000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001017,长期投资,612967000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001019,其他投资,13180943000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,10862704000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004001999,非流动资产合计,78268647000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002001,存货,466492000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002003,应收帐款,1030948000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,12940125000.0,2020-12-31 00:00:00,美团-W
03690.HK,03690,美团-W,10945642,2020-12-31 00:00:00,001,12-31,004002008,短期投资,43999364000.0,2020-12-31 00:00:00,美团-W
