SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,股票名称
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010003,销售及分销费用,15871901000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010004,行政开支,5546037000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010005,减值及拨备,285655000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010006,重估盈余,1836382000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010010,研发费用,7071900000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010999,经营溢利,-11085797000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011200,利息收入,294047000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011201,融资成本,44732000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011997,溢利其他项目,-104654325000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011999,除税前溢利,-115490807000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012001,税项,1888000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012999,除税后溢利,-115492695000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025001,少数股东损益,-15524000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025002,股东应占溢利,-115477171000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027002,每股基本盈利,-42.4,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027003,每股摊薄盈利,-42.4,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030997,其他全面收益其他项目,-7803702000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030999,其他全面收益,-7803702000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004039999,全面收益总额,-123296397000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-15306000.0,美团-W
03690.HK,03690,美团-W,10945642,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-123281091000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004001001,营业额,33927987000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004001999,营运收入,33927987000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004005002,销售成本,21708483000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004007999,毛利,12219504000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010002,其他收益,208260000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010003,销售及分销费用,10908688000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010004,行政开支,2171408000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010006,重估盈余,472874000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010010,研发费用,3646634000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010999,经营溢利,-3826092000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011200,利息收入,60885000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011201,融资成本,19214000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011997,溢利其他项目,-15149242000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011999,除税前溢利,-18933663000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004012001,税项,54218000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004012999,除税后溢利,-18987881000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004025001,少数股东损益,-71264000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004025002,股东应占溢利,-18916617000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004027002,每股基本盈利,-12.37,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004027003,每股摊薄盈利,-12.37,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004030997,其他全面收益其他项目,3429486000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004030999,其他全面收益,3429486000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004039999,全面收益总额,-15558395000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-71264000.0,美团-W
03690.HK,03690,美团-W,10945642,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-15487131000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004001001,营业额,12988077000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004001999,营运收入,12988077000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004005002,销售成本,7046841000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004007999,毛利,5941236000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010002,其他收益,206212000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010003,销售及分销费用,8337132000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010004,行政开支,1722605000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010006,重估盈余,23550000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010010,研发费用,2366674000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004010999,经营溢利,-6255413000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011200,利息收入,21681000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011201,融资成本,55981000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011997,溢利其他项目,-4341383000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004011999,除税前溢利,-10631096000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012001,税项,267903000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012002,持续经营业务税后利润,-10898999000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012003,终止或非持续业务溢利,5104001000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004012999,除税后溢利,-5794998000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004025001,少数股东损益,-5098000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004025002,股东应占溢利,-5789900000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004027002,每股基本盈利,-3.98,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004027003,每股摊薄盈利,-3.98,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004030997,其他全面收益其他项目,-2847936000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004030999,其他全面收益,-2847936000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004039999,全面收益总额,-8642934000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-5098000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-8637836000.0,美团-W
03690.HK,03690,美团-W,10945642,2016-12-31 00:00:00,001,12-31,2016-01-01 00:00:00,004099999,非运算项目,-8637836007.96,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004001001,营业额,4018959000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004001999,营运收入,4018959000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004005002,销售成本,1239504000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004007999,毛利,2779455000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010002,其他收益,-49928000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010003,销售及分销费用,7140962000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010004,行政开支,2905420000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010006,重估盈余,46953000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010010,研发费用,1204033000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004010999,经营溢利,-8473935000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011200,利息收入,13541000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011201,融资成本,56561000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011997,溢利其他项目,-725774000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004011999,除税前溢利,-9242729000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012001,税项,-11648000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012002,持续经营业务税后利润,-9231081000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012003,终止或非持续业务溢利,-1288257000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004012999,除税后溢利,-10519338000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004025002,股东应占溢利,-10519338000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004027002,每股基本盈利,-9.89,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004027003,每股摊薄盈利,-9.89,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004030997,其他全面收益其他项目,-1255004000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004030999,其他全面收益,-1255004000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004039999,全面收益总额,-11774342000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-11774342000.0,美团-W
03690.HK,03690,美团-W,10945642,2015-12-31 00:00:00,001,12-31,2015-01-01 00:00:00,004099999,非运算项目,-11774342019.78,美团-W
